,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
16281,3.0,2.0,6.0,12.0,7.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,109.0,630.26,11.9,0.0,1.37,2595.33,225.794,0.0
16285,3.0,2.0,6.0,12.0,7.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,113.0,630.26,2.4,0.0,1.03,476.74,41.476,0.0
16286,3.0,2.0,6.0,12.0,7.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,113.0,630.26,12.75,0.0,1.49,2007.6,174.661,0.0
16287,3.0,2.0,6.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,113.0,630.26,5.8,0.0,1.24,1149.95,100.04599999999999,0.0
16289,3.0,2.0,6.0,12.0,7.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,121.0,630.26,5.53,0.0,1.08,900.19,78.317,0.0
16292,3.0,2.0,6.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,121.0,630.26,8.5,0.0,1.5925029324190205,2349.3,204.389,0.0
16293,3.0,2.0,6.0,12.0,7.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,121.0,630.26,15.35,0.0,0.69,3602.45,313.413,0.0
16296,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,657.68,20.47,0.0,0.6,2729.67,103.72699999999999,0.0
16297,3.0,2.0,7.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,657.68,4.56,0.0,0.05,725.4499999999999,27.566999999999997,0.0
16299,3.0,2.0,7.0,18.0,2.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,657.68,35.89,0.0,0.6,4785.87,181.863,0.0
16300,3.0,2.0,7.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,657.68,22.35,0.0,1.29,3019.6,114.745,0.0
16304,3.0,2.0,7.0,18.0,2.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,20.0,657.68,19.4,0.0,0.77,2773.07,105.37699999999998,0.0
16308,3.0,2.0,7.0,18.0,2.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,20.0,657.68,12.88,0.0,0.91,1578.41,59.98,0.0
16315,3.0,2.0,7.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,30.0,657.68,3.6,0.0,1.4,475.09000000000003,18.053,0.0
16316,3.0,2.0,7.0,18.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,30.0,657.68,13.2,0.0,2.34,2086.42,79.28399999999999,0.0
16318,3.0,2.0,7.0,18.0,2.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,30.0,657.68,14.27,0.0,1.09,2144.31,81.484,0.0
16322,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,35.0,657.68,2.96,0.0,3.04,480.32,18.252,0.0
16323,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,35.0,657.68,9.52,0.0,2.55,1440.28,54.730999999999995,0.0
16327,3.0,2.0,7.0,18.0,2.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,35.0,657.68,9.4,0.0,2.84,1635.11,62.134,0.0
16329,3.0,2.0,7.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,47.0,657.68,16.85,0.0,2.61,2139.17,81.28800000000001,0.0
16330,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,47.0,657.68,18.56,0.0,4.32,2474.45,94.02900000000001,0.0
16333,3.0,2.0,7.0,18.0,2.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,47.0,657.68,18.24,0.0,2.21,2413.07,91.697,0.0
16334,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,52.0,657.68,6.0,0.0,0.77,800.8,30.43,0.0
16336,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,64.0,657.68,17.24,0.0,1.45,2298.9100000000003,87.35900000000001,0.0
16337,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,64.0,657.68,7.25,0.0,1.31,773.62,29.398000000000003,0.0
16342,3.0,2.0,7.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,69.0,657.68,27.79,0.0,0.97,3705.26,140.79999999999998,0.0
16343,3.0,2.0,7.0,18.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,69.0,657.68,17.16,0.0,1.66,2288.5099999999998,86.96300000000001,0.0
16344,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,79.0,657.68,31.12,0.0,0.57,4282.07,162.719,0.0
16346,3.0,2.0,7.0,18.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,85.0,657.68,20.16,0.0,0.92,2687.81,102.13699999999999,0.0
16347,3.0,2.0,7.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,95.0,657.68,31.93,0.0,1.66,4257.01,161.76600000000002,0.0
16348,3.0,2.0,7.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,95.0,657.68,28.46,0.0,2.76,3261.1299999999997,123.923,0.0
16349,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,100.0,657.68,10.84,0.0,2.28,1444.8600000000001,54.905,0.0
16350,3.0,2.0,7.0,18.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,113.0,657.68,7.67,0.0,0.17,2713.16,103.10000000000001,0.0
16352,3.0,2.0,7.0,18.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,113.0,657.68,8.15,0.0,2.76,1086.03,41.269,0.0
16353,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,118.0,657.68,34.4,0.0,0.83,4576.2,173.89600000000002,0.0
16354,3.0,2.0,7.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,118.0,657.68,20.41,0.0,2.75,2721.6600000000003,103.423,0.0
16359,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,128.0,657.68,26.2,0.0,1.37,4334.63,164.716,0.0
16360,3.0,2.0,7.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,128.0,657.68,14.22,0.0,0.45,1879.6599999999999,71.42699999999999,0.0
16362,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,133.0,657.68,20.34,0.0,1.28,3000.2400000000002,114.009,0.0
16364,3.0,2.0,7.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,144.0,657.68,7.67,0.0,1.59,1032.6399999999999,39.239999999999995,0.0
16365,3.0,2.0,7.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,144.0,657.68,4.64,0.0,1.22,796.09,30.251,0.0
16367,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,149.0,657.68,6.73,0.0,1.25,1268.4,48.199,0.0
16369,3.0,2.0,7.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,159.0,657.68,19.64,0.0,0.83,2819.84,107.15400000000001,0.0
16372,3.0,2.0,7.0,18.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,159.0,657.68,2.32,0.0,1.04,494.40999999999997,18.788,0.0
16376,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,610.66,36.8,0.0,0.45,5159.85,366.34900000000005,0.0
16377,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,610.66,10.2,0.0,1.78,1326.07,94.15100000000001,0.0
16382,3.0,2.0,7.0,24.0,12.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,11.0,610.66,10.9,0.0,0.71,1516.12,107.645,0.0
16390,3.0,2.0,7.0,24.0,12.0,1.0,1.0,5.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,16.0,610.66,7.6,0.0,1.68,993.8199999999999,70.56099999999999,0.0
16394,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,26.0,610.66,38.2,0.0,0.62,3889.5499999999997,276.158,0.0
16401,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,610.66,23.2,0.0,0.38,3203.8100000000004,227.47099999999998,0.0
16403,3.0,2.0,7.0,24.0,12.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,610.66,19.2,0.0,0.57,2845.43,202.02599999999998,0.0
16413,3.0,2.0,7.0,24.0,12.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,610.66,19.2,0.0,2.17,3078.77,218.593,0.0
16414,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,610.66,3.3,0.0,0.55,325.91,23.14,0.0
16417,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,610.66,19.29,0.0,0.89,2848.78,202.263,0.0
16418,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,61.0,610.66,36.4,25.0,0.33,4986.38,354.033,25.0
16421,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,61.0,610.66,18.6,25.0,2.55,2600.06,184.60399999999998,25.0
16426,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,610.66,6.95,0.0,0.44,867.38,61.584,0.0
16427,3.0,2.0,7.0,24.0,12.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,610.66,8.95,0.0,1.35,965.39,68.54299999999999,0.0
16428,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,71.0,610.66,13.2,0.0,1.5925029324190205,3060.08,217.266,0.0
16430,3.0,2.0,7.0,24.0,12.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,71.0,610.66,20.2,0.0,1.25,3008.8700000000003,213.63,0.0
16437,3.0,2.0,7.0,24.0,12.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,610.66,4.95,0.0,1.5925029324190205,3060.08,217.266,0.0
16440,3.0,2.0,7.0,24.0,12.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,89.0,610.66,6.6,0.0,1.5925029324190205,3060.08,217.266,0.0
16443,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,94.0,610.66,26.4,0.0,1.5925029324190205,3060.08,217.266,0.0
16445,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,94.0,610.66,13.2,0.0,1.5925029324190205,3060.08,217.266,0.0
16447,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,94.0,610.66,9.9,0.0,1.5925029324190205,3060.08,217.266,0.0
16449,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,94.0,610.66,9.9,0.0,1.5925029324190205,3060.08,217.266,0.0
16453,3.0,2.0,7.0,24.0,12.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,105.0,610.66,6.6,0.0,1.5925029324190205,3060.08,217.266,0.0
16454,3.0,2.0,7.0,24.0,12.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,105.0,610.66,11.8,0.0,0.78,2499.62,177.47299999999998,0.0
16457,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,110.0,610.66,14.58,0.0,0.65,2163.24,153.59,0.0
16459,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,110.0,610.66,12.8,0.0,1.22,1871.81,132.899,0.0
16462,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,120.0,610.66,9.8,0.0,0.41,1351.4799999999998,95.95499999999998,0.0
16468,3.0,2.0,7.0,24.0,12.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,125.0,610.66,9.31,0.0,0.73,1051.3799999999999,74.648,0.0
16473,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,135.0,610.66,3.3,0.0,1.5925029324190205,3060.08,217.266,0.0
16474,3.0,2.0,7.0,24.0,12.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,135.0,610.66,3.3,0.0,1.5925029324190205,3060.08,217.266,0.0
16475,3.0,2.0,7.0,24.0,12.0,1.0,1.0,5.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,135.0,610.66,7.64,0.0,0.28,1004.4200000000001,71.314,0.0
16479,3.0,2.0,7.0,24.0,12.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,140.0,610.66,9.2,0.0,4.0,1348.1499999999999,95.719,0.0
16481,3.0,2.0,7.0,24.0,12.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,140.0,610.66,30.4,0.0,1.28,4677.15,332.07800000000003,0.0
16483,3.0,2.0,7.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,150.0,610.66,13.2,0.0,1.5925029324190205,3060.08,217.266,0.0
16490,3.0,2.0,7.0,36.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,18.0,752.42,14.12,0.0,0.92,1809.53,148.381,0.0
16491,3.0,2.0,7.0,36.0,4.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,18.0,752.42,4.96,0.0,0.73,733.75,60.168,0.0
16493,3.0,2.0,7.0,36.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,18.0,752.42,35.8,0.0,0.76,5263.870000000001,431.637,0.0
16494,3.0,2.0,7.0,36.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,18.0,752.42,4.8,0.0,0.65,1040.04,85.283,0.0
16495,3.0,2.0,7.0,36.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,25.0,752.42,10.8,0.0,0.95,1465.1,120.13799999999999,0.0
16498,3.0,2.0,7.0,36.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,25.0,752.42,8.4,0.0,1.34,1188.1200000000001,97.42599999999999,0.0
16500,3.0,2.0,7.0,36.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,25.0,752.42,8.8,0.0,0.04,1078.55,88.44099999999999,0.0
16501,3.0,2.0,7.0,36.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,25.0,752.42,5.4,0.0,0.88,774.86,63.539,0.0
16502,3.0,2.0,7.0,36.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,25.0,752.42,16.4,0.0,0.62,2137.62,175.285,0.0
16503,3.0,2.0,7.0,36.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,25.0,752.42,13.4,0.0,0.37,1562.71,128.142,0.0
16505,3.0,2.0,7.0,36.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,38.0,752.42,33.24,0.0,0.11,2312.56,189.63,0.0
16506,3.0,2.0,7.0,36.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,38.0,752.42,5.4,0.0,0.41,717.4,58.827,0.0
16507,3.0,2.0,7.0,36.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,38.0,752.42,22.24,0.0,0.4,2812.92,230.659,0.0
16508,3.0,2.0,7.0,36.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,45.0,752.42,19.6,0.0,0.53,2093.54,171.67000000000002,0.0
16511,3.0,2.0,7.0,36.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,45.0,752.42,4.8,2.66,0.5,2002.43,164.19899999999998,2.66
16512,3.0,2.0,7.0,36.0,4.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,58.0,752.42,14.4,0.0,0.37,5151.639999999999,422.43399999999997,0.0
16517,3.0,2.0,7.0,36.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,65.0,752.42,2.56,0.0,0.78,811.5999999999999,66.551,0.0
16518,3.0,2.0,7.0,36.0,4.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,65.0,752.42,9.6,0.0,0.49,2346.68,192.428,0.0
16519,3.0,2.0,7.0,36.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,65.0,752.42,6.8,0.0,0.91,1490.91,122.255,0.0
16520,3.0,2.0,7.0,36.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,65.0,752.42,8.8,0.0,2.28,2132.96,174.90300000000002,0.0
